Chain,Token Symbol,Value,Type
arbitrum,ETH,0.0,Claimed Fees
arbitrum,ETH,0.0,Unclaimed Fees
arbitrum,USDC,0.0,Claimed Fees
arbitrum,USDC,0.0,Unclaimed Fees
arbitrum,USDT,10945.644709999999,Claimed Fees
arbitrum,USDT,0.0,Unclaimed Fees
arbitrum,DAI,4459.68313786,Claimed Fees
arbitrum,DAI,0.0,Unclaimed Fees
arbitrum,GMX,17521.494635317682,Claimed Fees
arbitrum,GMX,117833.94775610081,Unclaimed Fees
arbitrum,FRAX,0.0,Claimed Fees
arbitrum,FRAX,0.0,Unclaimed Fees
arbitrum,NETH,92377.30850664711,Claimed Fees
arbitrum,NETH,324570.4035984584,Unclaimed Fees
arbitrum,ARB,1421623.5599999998,Claimed Fees
arbitrum,ARB,0.0,Unclaimed Fees
arbitrum,USDC.e,0.0,Claimed Fees
arbitrum,USDC.e,0.0,Unclaimed Fees
arbitrum,GOHM,18482.48832588804,Claimed Fees
arbitrum,GOHM,59876.887915922256,Unclaimed Fees
arbitrum,WETH,0.0,Claimed Fees
arbitrum,WETH,0.0,Unclaimed Fees
arbitrum,UNIDX,0.0,Claimed Fees
arbitrum,UNIDX,696.8563820989766,Unclaimed Fees
arbitrum,SYN,0.0,Claimed Fees
arbitrum,SYN,7517.759864006844,Unclaimed Fees
arbitrum,NUSD,88390.54784157296,Claimed Fees
arbitrum,NUSD,410591.3352685532,Unclaimed Fees
aurora,NUSD,0.0,Claimed Fees
aurora,NUSD,126005.53708115013,Unclaimed Fees
aurora,USDC.e,0.0,Claimed Fees
aurora,USDC.e,0.0,Unclaimed Fees
aurora,USDT.e,0.0,Claimed Fees
aurora,USDT.e,0.0,Unclaimed Fees
avax,AVAX,0.0,Claimed Fees
avax,AVAX,0.0,Unclaimed Fees
avax,AVAX,46.18580962,Claimed Fees
avax,AVAX,21252.219894149435,Unclaimed Fees
avax,USDT.e,0.0,Claimed Fees
avax,USDT.e,0.0,Unclaimed Fees
avax,USDC.e,0.0,Claimed Fees
avax,USDC.e,0.0,Unclaimed Fees
avax,DAI.e,0.0,Claimed Fees
avax,DAI.e,0.0,Unclaimed Fees
avax,WETH.e,0.0,Claimed Fees
avax,WETH.e,0.0,Unclaimed Fees
avax,GOHM,15895.84068422168,Claimed Fees
avax,GOHM,14575.720108186422,Unclaimed Fees
avax,SYN,24418.644975422794,Claimed Fees
avax,SYN,13209.89791266147,Unclaimed Fees
avax,GMX,205.9999807762709,Claimed Fees
avax,GMX,0.0,Unclaimed Fees
avax,NETH,45649.635888354496,Claimed Fees
avax,NETH,55756.18737100034,Unclaimed Fees
avax,NUSD,0.6193701445510942,Claimed Fees
avax,NUSD,66251.38086200535,Unclaimed Fees
avax,USDC,0.0,Claimed Fees
avax,USDC,0.0,Unclaimed Fees
avax,USDT,0.0,Claimed Fees
avax,USDT,0.0,Unclaimed Fees
avax,JEWEL,0.0,Claimed Fees
avax,JEWEL,0.0,Unclaimed Fees
avax,BTCB,0.0,Claimed Fees
avax,BTCB,1.5378702417e-07,Unclaimed Fees
avax,AVWETH,0.0,Claimed Fees
avax,AVWETH,0.0,Unclaimed Fees
boba,WETH,0.0,Claimed Fees
boba,WETH,0.0,Unclaimed Fees
boba,ETH,0.0,Claimed Fees
boba,ETH,0.0,Unclaimed Fees
boba,USDC,0.0,Claimed Fees
boba,USDC,0.0,Unclaimed Fees
boba,USDT,0.0,Claimed Fees
boba,USDT,0.0,Unclaimed Fees
boba,DAI,0.0,Claimed Fees
boba,DAI,0.0,Unclaimed Fees
boba,NUSD,0.0,Claimed Fees
boba,NUSD,122365.69193955968,Unclaimed Fees
boba,NETH,33193.88583605003,Claimed Fees
boba,NETH,15834.944650915606,Unclaimed Fees
bsc,BUSD,0.0,Claimed Fees
bsc,BUSD,0.0,Unclaimed Fees
bsc,USDC,71228.34979576066,Claimed Fees
bsc,USDC,0.0,Unclaimed Fees
bsc,NUSD,0.0,Claimed Fees
bsc,NUSD,76338.01849618823,Unclaimed Fees
bsc,HIGH,4228.949313135058,Claimed Fees
bsc,HIGH,2501.8071862010815,Unclaimed Fees
bsc,BSC-USD,63971.215161090826,Claimed Fees
bsc,BSC-USD,0.0,Unclaimed Fees
bsc,USDT,63971.215161090826,Claimed Fees
bsc,USDT,0.0,Unclaimed Fees
bsc,SYN,272.60268981043805,Claimed Fees
bsc,SYN,3716.300972933547,Unclaimed Fees
canto,NETH,0.0,Claimed Fees
canto,NETH,6847.369906898301,Unclaimed Fees
canto,NUSD,0.0,Claimed Fees
canto,NUSD,101050.46116882018,Unclaimed Fees
canto,USDC,0.0,Claimed Fees
canto,USDC,0.0,Unclaimed Fees
canto,NOTE,0.0,Claimed Fees
canto,NOTE,0.0,Unclaimed Fees
canto,ETH,0.0,Claimed Fees
canto,ETH,0.0,Unclaimed Fees
canto,USDT,0.0,Claimed Fees
canto,USDT,0.0,Unclaimed Fees
cronos,USDC,0.0,Claimed Fees
cronos,USDC,0.0,Unclaimed Fees
cronos,NUSD,0.0,Claimed Fees
cronos,NUSD,0.0,Unclaimed Fees
dogechain,USDC,0.0,Claimed Fees
dogechain,USDC,2317.93993021968,Unclaimed Fees
dogechain,USDT,0.0,Claimed Fees
dogechain,USDT,846.100232978,Unclaimed Fees
dogechain,DAI,0.0,Claimed Fees
dogechain,DAI,455.6525831687715,Unclaimed Fees
dogechain,WBTC,0.0,Claimed Fees
dogechain,WBTC,99.03046692000001,Unclaimed Fees
dogechain,FRAX,0.0,Claimed Fees
dogechain,FRAX,13.985202000000001,Unclaimed Fees
dogechain,WETH,0.0,Claimed Fees
dogechain,WETH,1687.961577598947,Unclaimed Fees
ethereum,ETH,0.0,Claimed Fees
ethereum,ETH,0.0,Unclaimed Fees
ethereum,USDC,8776.223636508395,Claimed Fees
ethereum,USDC,2058.604392464892,Unclaimed Fees
ethereum,DAI,14064.984865052902,Claimed Fees
ethereum,DAI,239.88935999999998,Unclaimed Fees
ethereum,WBTC,2877.18688488,Claimed Fees
ethereum,WBTC,368.54065402,Unclaimed Fees
ethereum,LINK,11.312000000000001,Claimed Fees
ethereum,LINK,11.312000000000001,Unclaimed Fees
ethereum,HIGH,6247.159160626748,Claimed Fees
ethereum,HIGH,0.0,Unclaimed Fees
ethereum,UNIDX,0.0,Claimed Fees
ethereum,UNIDX,0.0,Unclaimed Fees
ethereum,FRAX,26198.885962751916,Claimed Fees
ethereum,FRAX,299.6829,Unclaimed Fees
ethereum,NUSD,923172.5834536739,Claimed Fees
ethereum,NUSD,123260.34714665926,Unclaimed Fees
ethereum,GOHM,37579.40329832588,Claimed Fees
ethereum,GOHM,8615.742685978512,Unclaimed Fees
ethereum,SYN,122796.55501302949,Claimed Fees
ethereum,SYN,11349.42770978026,Unclaimed Fees
ethereum,USDT,5855.995336190999,Claimed Fees
ethereum,USDT,543.5196556789999,Unclaimed Fees
ethereum,SYN-ETH Sushi LP,1924646.349788373,Claimed Fees
ethereum,SYN-ETH Sushi LP,0.0,Unclaimed Fees
ethereum,WETH,15661.173213822025,Claimed Fees
ethereum,WETH,196378.79004461804,Unclaimed Fees
fantom,FTM,0.0,Claimed Fees
fantom,FTM,0.0,Unclaimed Fees
fantom,WFTM,529.944329946641,Claimed Fees
fantom,WFTM,59.97861758209,Unclaimed Fees
fantom,SYN,1488.7021536907037,Claimed Fees
fantom,SYN,9898.268029141444,Unclaimed Fees
fantom,NUSD,0.0,Claimed Fees
fantom,NUSD,202422.867212669,Unclaimed Fees
fantom,NETH,77777.94212435649,Claimed Fees
fantom,NETH,15019.18340424467,Unclaimed Fees
fantom,GOHM,0.0,Claimed Fees
fantom,GOHM,6440.727972384689,Unclaimed Fees
fantom,UNIDX,0.0,Claimed Fees
fantom,UNIDX,0.0,Unclaimed Fees
metis,METIS,14962.5,Claimed Fees
metis,METIS,0.0,Unclaimed Fees
metis,m.USDC,1341520.0949209793,Claimed Fees
metis,m.USDC,0.0,Unclaimed Fees
metis,WETH,0.0,Claimed Fees
metis,WETH,0.0,Unclaimed Fees
metis,SYN,2314.7401582851126,Claimed Fees
metis,SYN,367.53219206747025,Unclaimed Fees
metis,NUSD,0.006535809885345479,Claimed Fees
metis,NUSD,109714.86848887794,Unclaimed Fees
metis,NETH,0.0,Claimed Fees
metis,NETH,20745.374632702988,Unclaimed Fees
moonriver,MOVR,0.0,Claimed Fees
moonriver,MOVR,144.63729626246695,Unclaimed Fees
moonriver,USDC,0.0,Claimed Fees
moonriver,USDC,0.0,Unclaimed Fees
moonriver,WETH,0.0,Claimed Fees
moonriver,WETH,0.0,Unclaimed Fees
moonbeam,MOVR,0.0,Claimed Fees
moonbeam,MOVR,140.0676392770922,Unclaimed Fees
moonbeam,WETH,0.0,Claimed Fees
moonbeam,WETH,0.0,Unclaimed Fees
optimism,ETH,0.0,Claimed Fees
optimism,ETH,0.0,Unclaimed Fees
optimism,USDC,0.0,Claimed Fees
optimism,USDC,0.0,Unclaimed Fees
optimism,DAI,0.0,Claimed Fees
optimism,DAI,0.0,Unclaimed Fees
optimism,NETH,7699.0881812749085,Claimed Fees
optimism,NETH,119234.86442902673,Unclaimed Fees
optimism,UNIDX,0.0,Claimed Fees
optimism,UNIDX,0.0,Unclaimed Fees
optimism,OP,328500.0,Claimed Fees
optimism,OP,0.0,Unclaimed Fees
optimism,GOHM,0.0,Claimed Fees
optimism,GOHM,1774.9588682737083,Unclaimed Fees
optimism,USDT,0.0,Claimed Fees
optimism,USDT,0.0,Unclaimed Fees
optimism,SYN,0.0,Claimed Fees
optimism,SYN,1232.0288427823614,Unclaimed Fees
optimism,NUSD,0.0,Claimed Fees
optimism,NUSD,120037.87324031086,Unclaimed Fees
optimism,USDC.e,0.0,Claimed Fees
optimism,USDC.e,0.0,Unclaimed Fees
optimism,SUSD,0.0,Claimed Fees
optimism,SUSD,0.0,Unclaimed Fees
optimism,WETH,0.0,Claimed Fees
optimism,WETH,0.0,Unclaimed Fees
polygon,MATIC,0.0,Claimed Fees
polygon,MATIC,0.0,Unclaimed Fees
polygon,WMATIC,18137.372214583756,Claimed Fees
polygon,WMATIC,353.877318404,Unclaimed Fees
polygon,USDC.e,32820.18602002434,Claimed Fees
polygon,USDC.e,0.0,Unclaimed Fees
polygon,WETH,0.0,Claimed Fees
polygon,WETH,0.0,Unclaimed Fees
polygon,USDT,19058.800319558995,Claimed Fees
polygon,USDT,0.0,Unclaimed Fees
polygon,DAI,15549.769936245924,Claimed Fees
polygon,DAI,0.0,Unclaimed Fees
polygon,SYN,770.2830999780539,Claimed Fees
polygon,SYN,1016.5907473004132,Unclaimed Fees
polygon,GOHM,1844.5108119159088,Claimed Fees
polygon,GOHM,2656.777302296721,Unclaimed Fees
polygon,NUSD,91112.1117972897,Claimed Fees
polygon,NUSD,87909.56434309456,Unclaimed Fees
